id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1227,5.04044717076e-09,4.42012343393e-10,5.83401515541e-07,1.2465409327e-07,2.06282813053e-08,9.72979119496e-09,1.23276278075e-08,1.38977353931e-11,3.35132407936e-11,1.24121568579e-09,8.12099346104e-12,2.49357270943e-11,9.29075913425e-11,1.37318325114e-12,1.18214752223e-11,1.46837086934e-09,1.11388842594e-09,1.58934931188e-11,6.07593350632e-11,2.20643103788e-09,2.80933221575e-07,4.169390877e-07,1.04064179496e-08,5.19854474987e-05,4.08321398027e-07,3.5552191548e-05,4.52278881014e-09,7.75998909575e-09,4.35339098104e-09,9.45349398762e-08,6.18486772908e-09,1.18088692034e-05,5.68546147661e-11,2.61875765517e-09,3.30699208462e-06,3.41051423214e-11,1.81925670972e-07,0.000114426082291,6.16216057097e-05,0.999705374241,6.83579219185e-06,4.55329951521e-09,1.85329293578e-10,3.44773298799e-09,4.45797600224e-11,2.69826703203e-08,9.48181255733e-11,5.42887823585e-09,3.59197921407e-10,6.31805649465e-11,4.19698693577e-08,1.29238273416e-08,4.29845785702e-12,4.49847516008e-13,7.17954096174e-09,3.82078424455e-10,6.47651307584e-11,9.8953357508e-08,1.05321480703e-10,2.37157600225e-08,4.49194237362e-09,3.74393707148e-08,9.03187136192e-10,1.51550057226e-11,3.28892399426e-11,2.48466047736e-08,1.55824884246e-11,3.61652330305e-09,1.65481083059e-06,1.10045772495e-09,2.33355917922e-10,5.65728019986e-12,3.46839890142e-08,1.7653390685e-12,2.59252487922e-07,3.16926529464e-09,1.16344688195e-06,1.6263215219e-09,4.58930893288e-09,3.34745453578e-10,2.04593286757e-11,1.90873306743e-11,4.00008071111e-09,1.52711905621e-11,1.8797801431e-06,5.07178228304e-08,1.37927126317e-11,1.90324740856e-07,2.04173431634e-11,6.87108858699e-09,9.45734868196e-09,3.31257035691e-11,2.05569242184e-11,6.86382201076e-12,4.32133190342e-10,4.83406203955e-10,2.20033115284e-07,1.32141542508e-06,6.14943485022e-10
1230,1.75281577447e-12,2.80561041066e-09,1.82427925211e-07,1.0305796494e-10,8.66988425496e-10,7.27781355181e-08,2.91883694992e-09,1.89981141929e-10,5.50733547308e-12,4.10222744662e-10,4.15877110527e-09,3.19971027452e-09,8.93278159775e-11,1.62107185314e-11,2.1411836193e-10,1.02477084596e-08,2.92430191173e-10,1.94301978951e-08,2.1688804086e-09,1.44272172334e-11,1.81474832991e-12,2.7483553211e-09,1.72769283324e-08,7.81396558569e-10,2.17230591154e-11,3.42467423309e-08,1.41518885499e-08,0.000175202745595,5.81331249805e-08,2.43210642598e-11,2.27696328459e-09,5.28492215268e-11,3.54596574326e-10,2.81209139308e-10,1.33986617357e-08,1.68933681266e-07,5.63751667571e-09,1.08836524862e-11,7.62874485805e-11,7.30844378072e-12,3.27364046981e-09,1.12513479436e-11,1.59942055689e-06,8.85979289933e-09,3.34473725161e-07,4.806401388e-10,1.48575174386e-09,1.93270816018e-11,1.31998361894e-13,6.62605026402e-10,1.63868751901e-09,9.40474920164e-11,5.72603253701e-09,4.32462919642e-12,9.9032587686e-11,1.11900896535e-12,4.94748100266e-08,4.59468196823e-09,2.68106670198e-09,9.1014840109e-10,8.11146563251e-08,1.46080267882e-08,1.61056286743e-05,1.13003939539e-09,8.23349166623e-10,1.91741436097e-12,0.999790132046,4.5820973682e-09,5.84001727186e-12,1.18924647907e-09,4.37741860537e-08,3.78672510015e-10,2.89742074777e-09,1.59240732955e-06,1.4114976965e-09,1.48205536732e-09,1.80489831414e-10,5.37608184459e-06,1.98013250241e-09,3.18710668967e-10,5.0822738018e-08,7.69682173996e-06,1.30098807161e-12,4.00269868805e-07,2.3991681905e-11,1.8968912812e-12,4.13451406445e-09,6.94522980793e-11,5.73284353322e-08,7.72804320537e-10,1.90527649213e-10,1.90914537512e-08,1.76981806987e-08,5.86319381934e-10,6.70681621351e-10,8.12373901482e-09,4.14440890495e-08,8.32742841794e-07,3.73946706933e-11
1233,2.32232881814e-08,1.8073915975e-10,2.92503318633e-05,5.5644566288e-08,6.44304332109e-10,1.26098207431e-08,3.41740530985e-07,2.11921313831e-11,3.61281872474e-11,5.36575991972e-11,5.92331001956e-12,4.88212205038e-12,9.23613130421e-11,2.92153237366e-12,1.45838601612e-11,9.69829327957e-10,1.22586039097e-08,6.24575280384e-10,1.06271748346e-10,6.57188274999e-06,4.51798754658e-13,1.14092180148e-09,6.83179290917e-10,8.33070057382e-10,4.5548046046e-07,9.46133393853e-10,1.45227314619e-08,1.34056348244e-08,6.53398862793e-11,1.28856747494e-09,3.08141316907e-08,2.4601184978e-10,7.80688222402e-11,8.99976482227e-11,8.78322509834e-07,2.09577938337e-10,9.82634355751e-06,4.00554563385e-05,2.04497700906e-06,8.58735875227e-05,0.0026708454825,2.43587869875e-08,9.66896696042e-09,2.50517859968e-06,2.29891453096e-11,5.7891110572e-08,3.1773704761e-13,1.56148671522e-05,4.15769432771e-11,2.46007034188e-11,2.47396246777e-06,1.1627383778e-10,6.76409991386e-13,2.11054630261e-13,2.71488831416e-10,1.8729057194e-10,2.39125108603e-10,1.06868501462e-05,4.0956177827e-07,4.18109120801e-05,2.2330113314e-09,3.31321348135e-09,3.86856623125e-11,1.84739732845e-07,3.5540093004e-13,1.27073329637e-09,8.66291621771e-11,0.000526008894667,2.9957135439e-08,1.5787401253e-06,8.06996158786e-09,7.07901932628e-08,3.08321688181e-07,2.62753974134e-09,2.74465671544e-12,5.51341361454e-10,0.000304203073028,4.02470989869e-09,3.63748586807e-09,3.00897307071e-10,5.0937250945e-11,1.07459507959e-09,0.000112550202175,3.85446882745e-11,4.62457316885e-09,1.8945271222e-05,1.46523877476e-08,0.996053338051,1.5120970448e-11,2.84656152871e-07,1.7919374784e-07,1.10781585294e-10,6.71308711744e-13,2.80802833243e-13,5.79206771434e-09,3.35803598261e-08,6.23336163699e-05,4.13440970348e-09,1.60417734651e-09
1234,2.40879313024e-11,6.05933925257e-09,2.56880714616e-11,6.10153927383e-10,1.20796084246e-09,2.53819965046e-09,1.87407706541e-12,1.45262790685e-09,3.92710473515e-12,1.21717619095e-07,3.79185971511e-09,8.18183975432e-12,5.69645024484e-08,3.8289627545e-12,1.43771838879e-09,3.62488650207e-11,4.01374017356e-10,3.26430577013e-10,8.4546871457e-13,9.21469744952e-09,1.35597977291e-10,2.86052248555e-08,1.03063781468e-12,7.21069384757e-11,2.06752653192e-11,2.60711959833e-12,5.23237213201e-05,1.16511635895e-07,3.24814041766e-13,1.44726884557e-12,2.18291423112e-15,1.65184774232e-05,1.28256094634e-09,3.21584370244e-10,1.69507324843e-10,2.51256567635e-12,3.57543959717e-11,1.31818878729e-11,3.16184833871e-09,1.0797588379e-09,3.23701569022e-12,2.39255109591e-06,3.27650073739e-10,6.04816457334e-12,1.01400932095e-08,2.74050404592e-09,8.73951478297e-07,1.23350244949e-12,3.96796831503e-11,7.92802767879e-11,1.93273619331e-09,1.90665139144e-06,6.99721704189e-12,3.41153438832e-10,5.9808385231e-06,2.2091874996e-09,7.82313520631e-07,4.64504303077e-12,3.22798038299e-10,4.27605284514e-10,1.293376517e-10,3.57822682595e-09,4.26223500938e-10,6.73367495096e-09,3.83247788704e-06,3.79470277423e-09,7.72211450339e-08,3.22364395377e-13,1.99538362722e-07,1.89460027528e-11,1.08444232327e-12,1.25509601627e-13,1.34887958581e-08,6.13911643743e-10,5.86262012803e-06,0.999529123306,1.71000535953e-09,1.27977517472e-09,2.47739563974e-07,3.34996613782e-11,1.06564453442e-11,3.48608572565e-11,2.1104561241e-12,0.000379334465833,1.22307326933e-07,3.62817387245e-10,1.7004477687e-11,3.77301141719e-11,2.70505644551e-08,1.31388289137e-09,5.95961474614e-11,3.29398140708e-11,1.76099295146e-08,2.00503069009e-12,3.01538816139e-09,4.02062882987e-10,2.06700212502e-11,2.31530705719e-08,8.22574647286e-12
1237,2.16209602305e-12,4.590643119e-14,1.21755925146e-15,1.35478671514e-16,1.43695168611e-12,2.07786392259e-12,1.25868935026e-14,2.82454886303e-13,5.70458605822e-15,1.60756499668e-07,4.3764450397e-11,7.27476618442e-15,2.56845106029e-14,4.90424541255e-12,7.3802590558e-14,1.73839824372e-14,8.70006063719e-12,9.73611856826e-16,4.65860162946e-12,2.48409908307e-16,4.83704054588e-09,5.14554197861e-11,4.16869738327e-14,4.71888439435e-09,7.64529905313e-14,3.79188867805e-13,1.40186751096e-11,2.16241124806e-14,2.15422738513e-14,8.26985032646e-14,4.47995097146e-17,1.95854096829e-11,3.18130125108e-14,6.01269034561e-13,2.4211748583e-15,3.80273286818e-12,3.24491911443e-18,3.22903210823e-15,4.42943563772e-11,3.91623555416e-13,9.61710554226e-17,1.55447495154e-11,1.00776464878e-15,8.07442044964e-16,6.91669757493e-13,3.16194180485e-15,3.7459134461e-08,1.82978121909e-16,1.10476666877e-12,5.18550306861e-11,1.53280030812e-14,1.46170346937e-08,2.12037400344e-16,1.14073992765e-13,2.69649689244e-07,2.84175048944e-12,3.25987514316e-07,5.4306554575e-17,1.65427902403e-18,1.47560152845e-14,2.03316113538e-14,9.73184423672e-13,6.22780960916e-13,4.60888922513e-15,4.16568781247e-07,2.59328947205e-11,7.26309908484e-13,7.31273321867e-18,1.43950769273e-13,1.52390756332e-16,6.95816043672e-11,8.31948772771e-16,6.63883618218e-12,2.13373780107e-16,0.999998450279,4.41586962552e-08,8.05737047051e-17,4.40421706266e-13,1.20029142181e-07,3.48823435448e-15,3.59466688186e-12,3.45539578998e-19,6.06429598992e-18,1.36369360249e-10,1.98364796811e-10,5.35381044477e-16,3.29261865982e-15,1.43650765979e-16,2.40215968006e-07,2.85612191449e-13,2.47339549829e-16,4.5336876614e-12,1.372230644e-14,6.14724660064e-11,8.9152262489e-17,2.42975314212e-14,1.76849808757e-17,5.58355028879e-10,3.67475499899e-13
1241,5.21138053955e-06,1.39769610996e-07,1.52731711722e-08,1.61657112585e-07,2.22700258234e-08,2.02036898322e-09,9.33542082748e-07,0.996167361736,5.68358955206e-05,1.30668439624e-07,1.38579068221e-07,1.36737025969e-06,1.37724191518e-06,6.44865031063e-06,3.40570579738e-07,1.39874556382e-09,3.31007421472e-09,0.00369906309061,2.77125877801e-08,4.21534707584e-07,3.68562211861e-07,6.68514021918e-10,6.64181001864e-11,9.73140568128e-10,1.18407541549e-07,8.2784577804e-11,8.74162651598e-07,7.78324626971e-10,4.06579800938e-08,7.11513764573e-11,1.90154825219e-09,1.59755453311e-09,1.60077942013e-08,2.00591429689e-07,6.24882701139e-10,1.7977933453e-07,1.70281777567e-09,2.66847592911e-08,3.46063422363e-09,2.23234902785e-11,1.06206554662e-09,2.27052555601e-06,1.13327507378e-08,5.37717914639e-09,4.66846722702e-06,9.0225867666e-08,2.12621142914e-09,5.03480407588e-07,3.99043756261e-06,2.59592661678e-06,3.80511533393e-09,1.38249897641e-10,1.63947163401e-07,5.20293319539e-08,6.26292546713e-08,3.45928818923e-09,1.07615036882e-08,7.12591543106e-07,2.04991533792e-06,2.33130581506e-09,3.84958724453e-07,1.37685844948e-08,4.89560420647e-07,6.2479603713e-09,4.89715379359e-09,4.42411902668e-08,9.57306767191e-09,1.23300958332e-09,2.73958917774e-08,2.83685949398e-07,3.552092398e-09,1.60554258777e-09,4.4519726794e-10,9.25793756323e-06,7.8897750555e-09,7.40372243513e-08,1.3690624634e-08,3.00811953124e-09,1.56925394901e-09,1.9702441989e-07,2.44171189934e-08,1.59059592164e-08,9.85109438467e-10,3.87686718284e-08,9.43956948163e-08,5.89875241985e-07,9.21540868148e-06,1.87222001791e-10,1.02142820424e-07,2.6209168027e-06,9.22774212597e-09,8.50532558161e-07,1.53020610014e-05,2.52841090287e-07,9.67984647104e-07,2.15848174889e-07,1.3412636557e-09,1.58516685889e-10,5.3870984118e-08
1246,8.01783917816e-17,4.22286129675e-11,2.43282812583e-15,2.90864771504e-13,1.20918588185e-13,3.82605362323e-12,2.57328394309e-17,2.77775180041e-15,7.58226032009e-15,4.62686789923e-12,2.64847543896e-09,4.48119372761e-17,2.24604952692e-11,2.71083052246e-14,1.83746984642e-12,3.17990398553e-13,2.5545815463e-11,1.5986739969e-15,4.54114810928e-17,2.31668915144e-14,5.72495772577e-13,1.8446618455e-08,2.2659959575e-13,1.2331679948e-11,2.42395791781e-19,6.25124121711e-15,8.83436518384e-11,7.14006501493e-12,5.92456189105e-16,1.11763778787e-10,1.50110511874e-15,1.14786766758e-08,6.20139406493e-09,3.66473276964e-14,8.28055957136e-10,2.83622121421e-14,5.09490148367e-14,1.49356032099e-14,3.17550543152e-12,9.87948980437e-13,4.3864177156e-15,4.106821762e-13,2.71671709651e-13,4.68509825674e-19,3.4607223337e-11,1.13248809202e-12,9.91666393446e-09,1.84841845856e-17,1.93915173451e-17,2.19506195413e-15,2.27626793282e-12,0.00261183758266,2.28678346739e-14,9.54056386844e-13,8.40443215022e-10,1.52578518708e-08,2.800684058e-07,9.91197094609e-17,2.58915559484e-14,1.28118858838e-12,2.53053252926e-15,5.75059910714e-13,3.99804430014e-13,4.65873160836e-15,0.997303962708,1.56181803059e-13,1.28129911195e-11,3.52171947271e-17,3.42533748761e-12,1.77000815805e-13,2.65390086209e-13,5.42406547499e-17,5.16030107534e-10,7.60236041193e-15,5.62354143767e-05,3.81485385503e-08,1.49842113603e-16,2.02544786498e-11,5.23898746607e-09,2.75000751337e-11,7.16049720467e-15,3.20172084374e-14,4.96854306736e-17,2.75203074125e-05,1.67073110902e-07,1.76778873056e-16,4.59779906245e-17,2.58890368724e-14,1.98578931077e-09,9.07072844841e-15,6.2583223109e-13,1.25920975036e-13,6.03865441266e-14,2.09836352938e-13,1.18899153218e-13,4.28405283101e-16,1.48384749583e-13,3.89659637889e-10,2.4416191291e-11
1247,5.9632180637e-05,1.16506637671e-10,1.00105534973e-09,3.22058463098e-06,1.44129490565e-08,2.26577192564e-08,7.37018046593e-09,4.95182774785e-08,7.75131070441e-11,1.84637826806e-07,5.4772724134e-09,8.7610328714e-11,3.35460299539e-08,1.03248701255e-10,2.88301570117e-11,1.00610875187e-09,7.6290751494e-10,2.15094497769e-09,5.33276853787e-08,6.72283517744e-09,7.74574345996e-06,2.47157516675e-09,4.19640572291e-10,7.29223302187e-07,6.08708387517e-06,1.47104000092e-08,4.17831174104e-08,3.45003088598e-11,3.16385750931e-10,2.90488078036e-10,3.48015539997e-11,8.81056436697e-08,1.63655009544e-08,5.7681168073e-06,1.13647036226e-10,2.60801673591e-08,8.23174688136e-12,2.98213791439e-08,8.95242144305e-11,1.2577985764e-08,7.44034933491e-13,1.58180981202e-07,4.76306819507e-13,3.86979781553e-10,4.17413801301e-08,2.02221528411e-08,3.30492298417e-06,1.7955892849e-12,8.6851181802e-10,9.25263954343e-09,1.45269740681e-10,6.53156462249e-08,3.95761245997e-09,2.5171004836e-08,9.87173698377e-05,2.08230162002e-07,3.10522949576e-08,6.34831119964e-12,2.88083341904e-11,2.62253756489e-08,6.34180366887e-07,2.44543785222e-09,4.24860218118e-06,6.58030921419e-11,4.26170343459e-09,0.999760448933,1.26965132852e-10,1.18296678009e-10,3.16007208312e-05,2.66167005103e-10,4.76200114008e-07,2.81559575654e-08,9.72253166864e-10,5.49153833518e-10,2.91232072414e-06,1.05064100353e-05,1.00452734841e-06,2.8668573071e-10,9.44177447337e-09,1.03790354089e-09,1.11014299975e-08,5.5543604438e-11,4.90484840243e-11,5.02333799557e-11,2.39343798114e-08,3.19398139936e-07,1.0348746855e-06,3.57166274334e-09,6.02465244359e-10,9.32593224867e-10,7.57758211734e-09,5.19817859868e-08,3.61406264915e-08,4.70549025522e-07,8.58332363518e-11,1.34902757368e-11,1.56695809106e-10,4.60482993958e-08,2.64923705195e-09
1248,2.30255477618e-16,2.68231899365e-12,2.77522023069e-15,1.50137987505e-15,3.23819204957e-12,8.14758394085e-09,2.98379550234e-11,2.83151289687e-14,5.76411639773e-13,2.21671847545e-10,9.51725203095e-15,3.94250082401e-16,1.35970251849e-14,1.69546668372e-13,4.04348707295e-11,9.56790289358e-12,2.78136536025e-09,5.28380888915e-15,2.77316875925e-14,2.3073130212e-11,9.75369534895e-15,9.57003833818e-12,6.59983248608e-11,5.1496414961e-14,1.41436502741e-15,1.38020027112e-15,2.06561203697e-08,1.35837673575e-12,8.81949286466e-16,1.27486530447e-12,1.62418236764e-17,1.33239365721e-11,6.50719007757e-13,3.29965638146e-11,5.38274318442e-15,3.34119179806e-13,7.03429068466e-12,2.59469881561e-13,8.27123699393e-12,1.76865466717e-13,2.01875495487e-12,4.89474960563e-10,5.01453002386e-12,6.49659320413e-15,1.57258685241e-11,7.27297822661e-12,1.14641851567e-09,1.62716774055e-14,1.40376536299e-15,9.283637803e-15,1.04658798988e-11,6.31704278931e-06,2.2799076298e-17,6.92696725649e-15,1.71122366494e-13,3.51238867635e-13,5.84141766069e-08,2.03895765289e-13,2.2071685431e-16,9.91091475555e-09,8.82360319792e-15,3.66575827242e-15,1.05799048382e-14,1.09550912786e-09,1.30608206542e-11,9.82298877655e-13,7.3761524666e-11,6.753487743e-13,3.49759216272e-14,1.77859872385e-15,4.50814949607e-12,1.03717002434e-12,3.45247279654e-08,3.80066145123e-16,1.12240755357e-07,1.05352881974e-09,3.47284207176e-15,9.52062251258e-09,0.999993443489,1.36160031275e-13,2.46413538463e-08,2.61528184666e-18,8.67114192948e-12,6.4283511847e-09,3.59660901061e-09,1.54530189503e-16,1.35846529982e-15,3.39632076803e-13,5.34119912743e-08,6.33918373523e-14,5.43389957714e-18,4.16627427612e-15,2.1951538572e-15,9.4037182758e-15,3.71753544831e-13,6.52386470041e-14,2.85293428599e-16,2.66895967133e-11,3.81204721516e-15
1252,1.12788349217e-14,2.55106418439e-14,3.60617547109e-12,1.31467083771e-15,8.64953521675e-14,3.56168358695e-11,1.26711141579e-12,3.40772942091e-14,9.52974475049e-14,2.23315048467e-15,2.70660018581e-15,2.84707276506e-15,3.46830901613e-16,1.65260649048e-15,9.02141989584e-12,5.250665896e-13,1.67478639464e-12,5.43419801345e-13,9.87460005257e-13,1.02260500068e-09,2.93942828612e-18,9.59763376358e-15,2.92973415981e-14,6.17748275273e-16,1.65276578773e-13,6.73893113028e-16,1.36891182834e-08,2.1073597728e-11,3.50754797623e-15,9.56627236871e-15,4.88213612468e-15,5.72061522501e-14,5.11768370533e-15,1.85726230944e-13,6.18791381525e-14,2.84636436599e-13,2.89395504088e-11,4.59241260471e-13,2.96061160241e-15,1.91830980354e-13,2.36049679803e-10,4.59577546104e-14,2.04121552994e-10,3.7710201628e-10,1.75769873645e-14,8.76324024197e-13,8.86768718648e-17,8.31147271233e-13,1.72656515903e-17,1.53620741345e-13,2.93570398026e-13,3.92759690873e-13,9.3130332344e-15,1.18278240799e-15,1.13752332003e-14,2.16642330431e-14,1.97038327494e-12,1.73332147246e-11,2.31758080609e-13,5.01549379806e-07,3.99576069931e-13,8.44491956833e-13,1.68453187694e-16,0.999786436558,1.05793239854e-15,1.04732325243e-12,2.98103637044e-13,7.51326078898e-05,2.00732537688e-13,3.07032692604e-08,4.38020397731e-10,3.44431373378e-06,1.44985790484e-06,2.25428738176e-11,2.03171523029e-17,9.19092818345e-13,3.18711917968e-10,2.06106420993e-12,1.31836108697e-09,1.7500165813e-12,2.78280280763e-11,6.82597641605e-13,0.000133002817165,4.42062922726e-12,9.2222908997e-13,2.61657313655e-13,9.70483936269e-12,9.81298455827e-08,5.55412812096e-13,2.43193399446e-12,8.05438777739e-13,2.25624441446e-15,3.64412970963e-15,2.3429444173e-18,2.10586197324e-14,2.40414220649e-12,5.66192709037e-12,5.15200124519e-15,6.93838091958e-16
1259,3.28529668747e-11,4.947179022e-08,9.7723433512e-11,3.12900247934e-08,1.68675367007e-08,6.99271026861e-07,2.89813641835e-11,2.34720715087e-10,3.69076540163e-11,7.88397258589e-09,1.70853963937e-05,3.78467049367e-12,2.45546146971e-07,2.21362733699e-10,7.54141371573e-09,5.26936627665e-09,2.48088952048e-07,1.86562072214e-12,2.41400166523e-09,2.33069646915e-10,3.80202624939e-09,3.71805481336e-06,1.17793760523e-07,5.76082426207e-09,6.36395667067e-12,5.23994792001e-10,1.72895298078e-07,3.97521127127e-10,4.54476345446e-10,2.25926228836e-08,1.75814141024e-10,5.62551072392e-08,1.09211812926e-08,1.4576032048e-10,1.1810696865e-10,7.38174250614e-08,1.83328990877e-10,3.10567652324e-12,1.80600714939e-10,5.71252434245e-10,1.68396644285e-12,3.80093156949e-09,1.39909561714e-09,2.30849454136e-11,7.59705827136e-08,2.46598241826e-10,9.9617333035e-05,9.39493166423e-13,1.28564353608e-10,2.70944711112e-10,5.37079820617e-08,0.00149457156658,1.9269108878e-11,3.55018091796e-05,1.84145903859e-06,2.63268793788e-05,0.991111338139,1.31521000687e-11,2.34364285791e-13,4.48530879105e-10,6.79911515977e-10,4.17643170048e-10,5.6830488232e-11,6.92014570647e-11,0.000939554884098,2.23305929303e-09,4.25797246351e-08,6.76325152566e-13,4.51823360947e-08,6.29301277755e-10,2.35353403433e-09,3.50683232453e-11,9.82480088396e-08,1.31263944159e-10,0.00569961545989,1.18774823932e-05,1.06420827012e-11,6.00472901624e-07,1.21829671116e-05,9.2209850866e-10,8.07279754156e-09,6.68640815459e-13,2.18358222671e-13,0.000528089993168,7.70722152765e-08,7.80073783346e-11,2.20489315694e-09,3.65777325095e-10,8.87945589056e-06,1.31693017602e-10,4.40039879535e-11,1.14112310712e-08,1.23328292023e-09,2.11274766571e-08,4.14614426125e-10,1.057242488e-11,3.18885456235e-12,6.25063012194e-06,7.27576320969e-07
1260,1.3619786722e-12,5.32518695806e-10,9.25760523796e-10,1.50152317246e-07,4.22138296541e-11,2.37047803608e-09,3.70568782907e-13,2.08153522088e-13,4.27405439057e-14,1.19904607077e-11,7.91576193482e-10,7.34769843168e-14,1.83863636122e-11,3.39742141111e-15,6.66631409362e-13,1.45255075329e-12,9.62066797755e-12,1.19369602094e-13,6.1658674958e-15,9.65489667382e-12,9.94742621607e-11,0.999998092651,3.31878879933e-08,8.02177879677e-09,8.34044291964e-12,6.55373497693e-08,1.76432257692e-10,1.07783471037e-09,4.67179836483e-11,1.39261741028e-10,2.80352043802e-08,1.68306951309e-06,3.45126566215e-11,3.64948902262e-13,1.5144786758e-08,3.6718496299e-11,3.65687711223e-08,2.93020940845e-10,2.90868745756e-10,1.74878884707e-08,1.4124619252e-09,1.16363314817e-10,1.35735997095e-12,1.0901021405e-11,6.06765082622e-10,2.46579822533e-11,1.32045805401e-08,5.49123246874e-13,1.71989226788e-14,9.33899022026e-14,8.584344173e-12,1.12703304467e-08,7.41753446859e-12,2.3595342802e-13,2.60229782167e-10,1.19648346786e-10,1.78124004435e-09,6.51467838009e-11,2.14038216574e-15,2.07993588715e-13,2.63639587592e-13,1.06829312063e-09,3.8029635864e-12,1.42864534222e-13,7.37567007469e-10,9.16631354153e-13,1.56407768681e-11,3.24049037603e-10,4.59476368064e-08,1.34867854731e-12,1.35800672465e-13,1.57941219239e-14,1.13179110528e-09,7.10537314749e-12,1.84984527696e-09,4.36153779759e-10,5.72426329427e-13,2.42518727323e-10,2.99082356103e-11,3.41813491574e-12,8.18307042458e-16,4.2839785674e-14,6.55434941618e-15,5.35868849294e-10,2.7924582785e-11,7.51039681834e-12,1.19661792885e-14,1.23684604225e-11,1.2076628586e-10,2.10443836836e-12,2.46410422448e-12,1.61230772656e-12,1.38095535007e-10,1.16706373298e-12,6.0408256175e-10,5.23788261028e-13,1.44611392305e-10,6.4409242384e-09,5.38983913057e-10
1261,1.9130669271e-12,3.40314603754e-12,3.31624283589e-09,6.8752414955e-15,4.56319218523e-11,5.21032002265e-13,2.64958157004e-14,6.16323008254e-12,2.2279321942e-13,1.24824581227e-10,4.18595123841e-11,1.27992769161e-10,4.13938143744e-13,2.29912219634e-14,2.81846052573e-13,1.35945752268e-13,4.31120830496e-14,2.23498452276e-13,1.7867272939e-10,1.54881085713e-13,1.46367130655e-13,3.39330230581e-11,1.08389805378e-12,4.21860146815e-09,7.05489999753e-10,1.42322140184e-10,5.4961274247e-12,1.99939066192e-07,5.9015642373e-10,8.2613403965e-12,4.08183799261e-11,7.6739406496e-11,4.8097844338e-14,3.34085797221e-12,2.49924916318e-08,6.49077037777e-13,1.04994962377e-11,7.65524525281e-14,1.03506558879e-09,1.66041572852e-12,1.62415098731e-11,6.19881614572e-14,4.13239650832e-11,2.97817985551e-11,6.82484234057e-13,1.02929418461e-11,2.87114997305e-14,1.1624642221e-13,1.08375697197e-13,4.55310067426e-10,6.02355350928e-14,7.54411249725e-14,3.03872947855e-13,5.66468496188e-14,1.58358915314e-07,1.20861938621e-13,3.51383982675e-12,1.02149213567e-12,2.71983087094e-12,1.16318846916e-11,1.15813381021e-12,0.999982595444,1.93475679922e-09,2.05012461001e-12,8.58630411216e-09,1.70939380272e-14,4.74694505925e-10,1.63442026579e-09,1.46442275195e-07,2.12000514921e-08,3.47267103962e-08,1.455218758e-11,4.03943656302e-10,5.18761044077e-06,2.5220140646e-12,7.55097720462e-11,2.32717596305e-08,4.86124161758e-13,1.12171522884e-14,6.35344077696e-12,9.74552903654e-13,1.18946701377e-08,1.16591606161e-11,2.87459694936e-10,4.11756159767e-13,4.5563579358e-14,1.44794272058e-11,1.24688459088e-14,1.9510556365e-12,1.40190142481e-11,3.2236757761e-06,5.18810634644e-13,1.1844127068e-10,9.56414418149e-13,2.59841952642e-13,5.41754466808e-13,8.44957139634e-06,7.31444906813e-13,1.0510931318e-12
